gender,age,race_ethnicity,employment,state_name,vote_trump,vote_biden
Male,20,Other,Employed,Oklahoma,1,0
Female,45,Other,Employed,Arizona,1,0
Female,26,White,Not in labor force,Texas,1,0
Female,20,White,Unemployed,Ohio,0,1
Female,27,White,Employed,Oregon,0,0
Female,69,White,Employed,Washington,1,0
Female,67,White,Not in labor force,Washington,1,0
Female,23,White,Employed,Arizona,0,0
Female,44,Other Asian or Pacific Islander,Not in labor force,Texas,0,1
Female,57,White,Not in labor force,Missouri,0,0
Female,51,Black or African American,Employed,Ohio,0,1
Male,42,White,Employed,Michigan,0,0
Female,71,White,Employed,Colorado,0,1
Female,27,White,Student,Illinois,0,1
Female,63,White,Not in labor force,Washington,0,1
Male,40,White,Employed,Arizona,0,0
Female,33,White,Unemployed,Arkansas,1,0
Male,22,Other Asian or Pacific Islander,Student,Illinois,0,0
Female,18,Black or African American,Employed,Florida,0,1
Female,26,White,Employed,Texas,0,1
Female,39,White,Other,Virginia,0,1
Female,32,White,Employed,Pennsylvania,0,1
Female,28,White,Not in labor force,Ohio,0,1
Female,40,White,Not in labor force,California,1,0
Female,57,White,Not in labor force,California,1,0
Female,34,White,Employed,California,0,1
Female,20,White,Unemployed,California,0,0
Male,74,White,Not in labor force,California,1,0
Male,30,White,Not in labor force,Oregon,0,0
Female,46,White,Not in labor force,Ohio,1,0
Female,61,White,Not in labor force,Colorado,0,1
Female,59,White,Unemployed,California,0,1
Female,22,White,Unemployed,Wisconsin,0,1
Female,58,White,Employed,Indiana,0,0
Female,59,Other,Not in labor force,California,1,0
Male,42,White,Employed,Michigan,0,1
Female,31,Other Asian or Pacific Islander,Not in labor force,California,1,0
Female,47,White,Employed,Louisiana,1,0
Female,41,White,Unemployed,New York,0,1
Male,43,White,Unemployed,Pennsylvania,1,0
Female,20,White,Employed,Texas,0,0
Female,19,White,Student,Kentucky,1,0
Female,21,White,Employed,New York,0,1
Female,19,White,Employed,Tennessee,1,0
Female,72,East Asian,Not in labor force,California,0,1
Male,68,White,Other,Nevada,1,0
Male,40,White,Employed,California,1,0
Female,82,White,Not in labor force,California,0,1
Female,48,White,Not in labor force,Minnesota,1,0
Male,43,White,Employed,Virginia,1,0
Female,55,Black or African American,Employed,New Jersey,0,1
Female,63,White,Unemployed,Washington,0,0
Female,52,White,Not in labor force,Michigan,0,1
Male,36,White,Employed,Illinois,0,1
Female,23,American Indian or Alaska Native,Employed,Oklahoma,0,1
Female,48,White,Employed,Idaho,1,0
Female,69,White,Not in labor force,California,1,0
Female,36,White,Employed,Michigan,1,0
Female,66,White,Not in labor force,Utah,1,0
Female,28,White,Employed,Montana,0,0
Female,51,White,Employed,Oklahoma,0,1
Female,19,Other Asian or Pacific Islander,Student,New York,0,0
Male,49,White,Employed,Florida,0,1
Female,34,Black or African American,Employed,Oklahoma,0,0
Female,18,White,Student,New York,0,1
Female,62,White,Employed,Florida,0,0
Female,32,White,Not in labor force,Wisconsin,0,1
Female,34,White,Employed,New York,1,0
Female,61,White,Not in labor force,California,1,0
Female,23,White,Student,Kentucky,0,1
Female,20,White,Employed,Alabama,1,0
Male,37,White,Employed,Florida,0,1
Female,59,White,Not in labor force,Kentucky,1,0
Female,27,Black or African American,Employed,Arizona,0,1
Female,57,White,Not in labor force,Massachusetts,0,1
Female,24,White,Employed,Alabama,1,0
Female,56,White,Unemployed,Arkansas,1,0
Female,19,White,Unemployed,Alabama,0,1
Male,41,White,Employed,New York,1,0
Male,41,White,Employed,Illinois,1,0
Female,47,White,Employed,North Carolina,0,1
Female,29,Other,Employed,California,1,0
Male,42,White,Employed,Indiana,0,0
Male,54,White,Unemployed,Pennsylvania,0,0
Female,39,White,Other,Illinois,0,0
Female,64,White,Employed,Idaho,1,0
Female,18,White,Employed,New Jersey,0,0
Female,55,White,Employed,Wisconsin,0,1
Female,29,East Asian,Unemployed,Hawaii,0,1
Female,21,Black or African American,Employed,Mississippi,1,0
Female,30,White,Employed,Texas,1,0
Female,56,White,Not in labor force,Georgia,0,1
Male,42,White,Employed,Florida,0,1
Male,45,Other Asian or Pacific Islander,Employed,Alabama,0,1
Female,62,White,Unemployed,Missouri,1,0
Female,32,White,Unemployed,Texas,0,1
Female,50,White,Employed,California,0,1
Female,38,East Asian,Not in labor force,Arizona,1,0
Female,34,White,Unemployed,Wisconsin,0,1
Female,28,White,Not in labor force,Florida,0,1
Female,28,White,Unemployed,California,1,0
Male,39,White,Employed,Oregon,1,0
Female,42,White,Employed,Texas,0,1
Male,34,White,Employed,California,1,0
Female,62,White,Not in labor force,Missouri,0,1
Female,62,White,Employed,New Mexico,0,1
Female,20,Black or African American,Student,New York,0,1
Male,20,Black or African American,Student,Massachusetts,0,0
Female,58,White,Not in labor force,Pennsylvania,0,0
Female,24,White,Student,Minnesota,0,1
Female,20,Other,Student,Virginia,0,0
Female,51,White,Employed,Ohio,0,1
Female,27,White,Employed,Hawaii,1,0
Female,63,White,Not in labor force,Arizona,1,0
Female,36,White,Student,Mississippi,1,0
Female,60,White,Unemployed,Illinois,0,0
Female,78,White,Not in labor force,New Jersey,0,1
Female,19,White,Employed,Texas,0,0
Female,21,White,Student,Michigan,0,0
Female,18,White,Employed,North Carolina,1,0
Female,44,East Asian,Unemployed,Hawaii,1,0
Male,24,Black or African American,Employed,Illinois,0,0
Female,19,American Indian or Alaska Native,Student,Arizona,0,1
Female,50,White,Unemployed,Wisconsin,1,0
Female,65,White,Employed,Vermont,0,1
Male,40,White,Employed,Florida,1,0
Female,18,Black or African American,Student,Texas,0,1
Female,45,White,Employed,California,0,1
Male,20,American Indian or Alaska Native,Employed,Florida,0,1
Female,39,Black or African American,Employed,Illinois,0,1
Male,22,East Asian,Student,California,0,1
Female,19,White,Student,Texas,0,1
Female,22,White,Employed,Minnesota,0,1
Male,18,Other Asian or Pacific Islander,Unemployed,Georgia,0,0
Female,69,White,Not in labor force,California,0,0
Female,22,White,Employed,New York,0,0
Female,20,Black or African American,Not in labor force,Florida,0,0
Male,39,White,Employed,Alabama,1,0
Male,45,White,Employed,Nevada,1,0
Female,36,White,Not in labor force,Texas,1,0
Female,48,White,Employed,Iowa,1,0
Female,19,Black or African American,Employed,Florida,0,0
Female,29,White,Employed,Oregon,0,1
Male,53,White,Employed,Arizona,0,1
Female,27,White,Unemployed,Florida,1,0
Female,59,White,Not in labor force,Colorado,1,0
Female,49,Other Asian or Pacific Islander,Not in labor force,California,0,1
Female,20,Other,Employed,Michigan,0,1
Male,22,White,Employed,California,0,1
Male,19,Other,Not in labor force,California,0,0
Female,58,White,Employed,Ohio,0,1
Female,23,White,Employed,California,0,0
Male,19,Other Asian or Pacific Islander,Student,Ohio,0,1
Female,41,White,Not in labor force,Texas,0,0
Male,38,White,Unemployed,California,0,1
Female,20,White,Employed,California,0,0
Male,21,White,Employed,Arizona,0,0
Female,21,Black or African American,Student,Louisiana,0,1
Male,34,White,Employed,Washington,1,0
Female,23,Other,Employed,Arizona,0,0
Female,37,Black or African American,Other,Minnesota,0,1
Female,26,Black or African American,Employed,Texas,0,0
Male,35,White,Employed,California,1,0
Male,19,White,Student,California,0,1
Male,36,Black or African American,Employed,Pennsylvania,0,1
Female,20,Black or African American,Employed,Virginia,0,0
Female,32,Black or African American,Employed,Alabama,0,1
Female,23,White,Employed,California,0,0
Male,31,White,Employed,Pennsylvania,0,1
Female,60,White,Not in labor force,Texas,1,0
Female,43,Black or African American,Not in labor force,Connecticut,0,1
Female,78,White,Not in labor force,Ohio,1,0
Female,18,Black or African American,Employed,Louisiana,0,1
Female,53,White,Employed,Ohio,0,1
Female,18,Other,Student,Arizona,0,0
Female,68,White,Not in labor force,Texas,1,0
Male,23,White,Student,Connecticut,0,0
Female,20,White,Employed,California,0,1
Female,76,White,Not in labor force,California,0,1
Female,22,White,Employed,California,0,1
Female,23,Other,Unemployed,Florida,0,1
Female,52,White,Unemployed,Texas,0,1
Male,35,Black or African American,Employed,Mississippi,0,1
Male,48,White,Employed,Ohio,1,0
Female,57,White,Employed,Ohio,0,1
Female,65,White,Not in labor force,Ohio,1,0
Female,55,Other,Not in labor force,Missouri,0,0
Female,52,White,Not in labor force,Louisiana,1,0
Male,22,Black or African American,Employed,Alabama,0,0
Female,25,Other,Unemployed,California,0,1
Female,67,White,Not in labor force,Texas,1,0
Female,50,White,Not in labor force,Florida,1,0
Male,59,White,Employed,Utah,0,1
Female,19,White,Student,New York,0,1
Male,18,White,Employed,Maryland,1,0
Female,26,Black or African American,Employed,Florida,0,1
Female,25,White,Employed,Oregon,0,0
Female,39,Black or African American,Unemployed,Florida,0,1
Female,65,White,Employed,California,0,1
Male,45,White,Employed,Massachusetts,0,1
Female,32,White,Employed,North Carolina,1,0
Female,65,White,Employed,Nevada,1,0
Male,21,Other Asian or Pacific Islander,Employed,Missouri,0,0
Female,56,White,Not in labor force,North Carolina,1,0
Female,40,East Asian,Not in labor force,California,0,0
Female,25,Black or African American,Employed,North Carolina,0,1
Male,50,White,Employed,Florida,0,1
Female,27,White,Employed,Washington,0,1
Male,20,Black or African American,Employed,Ohio,0,1
Female,62,Other,Not in labor force,California,0,0
Male,78,White,Employed,New Hampshire,1,0
Female,33,White,Other,North Carolina,0,0
Female,49,White,Unemployed,California,1,0
Female,21,White,Employed,Texas,0,0
Male,20,Black or African American,Employed,Florida,0,1
Male,41,White,Employed,Maryland,1,0
Female,37,White,Employed,Texas,1,0
Female,36,White,Employed,Illinois,0,1
Female,18,White,Student,Texas,0,1
Male,27,White,Student,Minnesota,1,0
Male,29,White,Employed,New York,1,0
Female,39,Black or African American,Employed,Missouri,0,1
Female,36,White,Employed,Virginia,0,1
Female,27,White,Unemployed,Maryland,0,0
Male,48,American Indian or Alaska Native,Employed,California,1,0
Female,49,White,Employed,Virginia,0,1
Male,44,White,Employed,Washington,1,0
Male,24,Black or African American,Employed,Idaho,0,1
Female,28,White,Unemployed,Florida,0,0
Female,40,White,Employed,New Jersey,1,0
Female,50,White,Employed,California,0,1
Female,18,White,Employed,Texas,1,0
Male,43,White,Employed,Virginia,1,0
Male,33,White,Employed,Oklahoma,1,0
Female,39,White,Employed,North Carolina,1,0
Female,32,Other Asian or Pacific Islander,Employed,Oregon,0,0
Female,68,White,Not in labor force,Illinois,1,0
Male,31,Other,Unemployed,California,1,0
Female,26,Other,Unemployed,Texas,0,1
Male,28,Black or African American,Employed,Florida,0,1
Female,20,White,Student,Illinois,0,1
Male,36,White,Employed,Minnesota,1,0
Male,40,White,Employed,New York,1,0
Male,45,Black or African American,Employed,Florida,0,1
Male,19,Black or African American,Employed,Virginia,0,1
Male,33,White,Unemployed,Texas,0,0
Female,47,White,Employed,Nevada,1,0
Male,27,Black or African American,Employed,Ohio,0,1
Female,66,White,Employed,Utah,0,0
Male,29,Other,Employed,California,0,0
Female,32,White,Employed,California,0,1
Female,42,Black or African American,Not in labor force,California,0,1
Female,35,White,Employed,Massachusetts,1,0
Female,45,Other Asian or Pacific Islander,Employed,North Dakota,0,0
Female,25,Black or African American,Employed,Georgia,0,0
Female,61,Black or African American,Not in labor force,Michigan,0,1
Female,25,American Indian or Alaska Native,Employed,North Carolina,0,1
Female,34,Black or African American,Employed,New Jersey,1,0
Female,52,White,Employed,Kansas,1,0
Female,25,White,Employed,Alabama,1,0
Female,32,White,Not in labor force,Idaho,0,1
Male,25,White,Employed,Texas,0,1
Male,37,White,Employed,Indiana,1,0
Female,19,White,Student,Arizona,0,1
Female,22,White,Employed,Florida,0,1
Male,37,White,Employed,Massachusetts,0,1
Female,59,White,Not in labor force,Georgia,0,1
Female,43,Other,Employed,Oklahoma,0,1
Female,18,White,Unemployed,Texas,0,1
Female,21,White,Employed,Washington,0,0
Female,65,White,Not in labor force,Florida,1,0
Female,51,White,Not in labor force,Washington,0,0
Male,25,White,Employed,Tennessee,0,0
Female,42,White,Not in labor force,Iowa,1,0
Female,68,White,Employed,Tennessee,1,0
Male,30,White,Employed,Florida,1,0
Male,28,American Indian or Alaska Native,Unemployed,Oklahoma,1,0
Female,58,White,Not in labor force,Arizona,0,0
Female,32,American Indian or Alaska Native,Employed,Texas,0,0
Male,36,Black or African American,Employed,Alabama,0,1
Female,65,White,Not in labor force,California,1,0
Female,25,White,Employed,California,1,0
Female,38,Other,Employed,California,0,1
Female,50,Black or African American,Unemployed,Georgia,0,1
Female,29,White,Employed,North Carolina,0,1
Female,61,White,Employed,Alabama,1,0
Female,29,White,Not in labor force,Florida,1,0
Female,55,White,Not in labor force,Nevada,0,1
Female,50,White,Unemployed,Tennessee,1,0
Female,51,White,Unemployed,Louisiana,0,1
Female,28,Other Asian or Pacific Islander,Employed,Texas,0,1
Male,46,East Asian,Employed,California,0,1
Female,60,White,Not in labor force,Illinois,0,1
Female,21,Black or African American,Unemployed,Texas,0,0
Female,22,Other Asian or Pacific Islander,Employed,California,0,0
Male,35,White,Employed,New York,1,0
Female,51,Other Asian or Pacific Islander,Employed,California,0,1
Female,47,White,Not in labor force,Nevada,1,0
Female,75,American Indian or Alaska Native,Not in labor force,Massachusetts,0,0
Female,67,White,Employed,California,0,1
Female,43,Black or African American,Employed,California,0,1
Male,33,Black or African American,Unemployed,Ohio,1,0
Female,39,White,Employed,Texas,0,0
Female,48,Black or African American,Employed,New York,0,0
Female,19,American Indian or Alaska Native,Student,Texas,0,0
Female,26,White,Unemployed,California,0,0
Male,22,White,Student,California,0,1
Male,25,White,Employed,Texas,1,0
Male,56,White,Employed,Florida,0,1
Female,29,Black or African American,Employed,Texas,0,0
Male,58,White,Unemployed,Kentucky,1,0
Female,54,White,Unemployed,New York,0,1
Female,41,Black or African American,Employed,Missouri,0,0
Female,55,White,Not in labor force,Texas,1,0
Male,52,White,Employed,Pennsylvania,0,0
Male,28,Other,Employed,California,0,0
Male,44,White,Not in labor force,Pennsylvania,1,0
Female,42,Other,Not in labor force,New York,0,1
Female,21,White,Employed,New Jersey,1,0
Male,29,Other,Employed,Missouri,0,1
Female,39,White,Employed,California,0,1
Female,68,East Asian,Not in labor force,California,1,0
Female,53,White,Employed,Louisiana,0,1
Male,69,White,Not in labor force,Missouri,1,0
Male,40,White,Employed,Ohio,1,0
Male,35,White,Employed,Texas,1,0
Male,45,White,Employed,Louisiana,1,0
Male,57,White,Employed,California,0,1
Female,29,White,Unemployed,Montana,0,1
Male,24,Black or African American,Employed,Indiana,0,0
Female,38,Other Asian or Pacific Islander,Employed,Florida,0,1
Female,34,White,Other,North Carolina,1,0
Male,35,White,Employed,Virginia,1,0
Male,70,Black or African American,Not in labor force,New Jersey,0,1
Male,33,White,Student,California,1,0
Male,32,White,Employed,Pennsylvania,0,1
Male,37,White,Employed,Idaho,1,0
Female,60,White,Not in labor force,Washington,0,1
Male,19,Other Asian or Pacific Islander,Student,New Jersey,0,1
Female,56,Black or African American,Not in labor force,Maryland,0,1
Female,22,White,Not in labor force,Texas,1,0
Male,57,White,Employed,Texas,0,1
Female,23,White,Unemployed,Rhode Island,0,1
Male,54,White,Not in labor force,Missouri,0,1
Male,63,East Asian,Employed,California,1,0
Male,60,White,Not in labor force,Michigan,0,1
Male,35,White,Employed,Massachusetts,1,0
Female,20,Black or African American,Employed,Louisiana,0,0
Male,52,Other,Unemployed,New York,0,1
Female,59,White,Employed,Oregon,0,1
Male,41,Black or African American,Other,Michigan,0,1
Female,71,White,Not in labor force,Arizona,1,0
Female,83,White,Not in labor force,Alabama,1,0
Female,25,White,Employed,Nevada,0,0
Female,30,East Asian,Student,California,0,0
Female,27,Other,Employed,Maryland,0,0
Male,28,Black or African American,Employed,Ohio,0,1
Female,20,White,Student,California,0,1
Female,21,White,Unemployed,Tennessee,0,0
Female,22,White,Unemployed,Tennessee,0,0
Female,29,Other Asian or Pacific Islander,Unemployed,Hawaii,0,1
Male,41,White,Employed,Virginia,1,0
Female,73,Black or African American,Not in labor force,California,0,1
Male,19,Black or African American,Student,Virginia,0,0
Female,29,Other,Employed,California,0,0
Female,60,Black or African American,Not in labor force,Texas,0,1
Male,53,White,Not in labor force,Alabama,1,0
Male,41,White,Employed,Indiana,1,0
Female,44,Other Asian or Pacific Islander,Not in labor force,Pennsylvania,0,0
Male,38,White,Unemployed,Ohio,1,0
Male,25,White,Student,New York,0,0
Female,33,Black or African American,Employed,Maryland,0,0
Female,29,White,Unemployed,North Carolina,0,1
Female,31,White,Employed,Illinois,0,1
Female,62,White,Employed,Texas,1,0
Female,26,White,Employed,Ohio,0,0
Female,28,White,Not in labor force,South Carolina,1,0
Male,33,White,Employed,Texas,1,0
Female,45,White,Employed,Georgia,1,0
Male,41,White,Employed,Virginia,1,0
Female,29,Other,Student,Texas,1,0
Female,39,Other,Employed,Tennessee,0,0
Female,75,White,Not in labor force,Florida,1,0
Male,35,White,Employed,Minnesota,1,0
Male,40,White,Unemployed,Virginia,0,0
Female,25,White,Not in labor force,Washington,0,1
Female,31,White,Not in labor force,West Virginia,0,0
Male,36,White,Unemployed,Florida,0,1
